alma_id,title,date,publisher,format,genre,lds03,placename,place_id,feature_type_code,longitude,latitude,trove_note,trove_url,id
9912577633607636,"Kaniva times (Nhill, Vic. : 2005) | Kaniva times.",2005-2017,"Nhill, Vic. : Wimmera Messengers",v. ; 41 cm.,Newspapers,Australia--Victoria--Nhill | Australia--Victoria--Kaniva | Australia--Victoria--West Wimmera,West Wimmera Shire,29096.0,LGA,141.2754234,-36.6520699,,,a9912577633607636
9912410813607636,"Melbourne leader (Northcote, Vic. : Yarra ed.) | Melbourne leader.",2005-2016,Northcote Vic. : Leader Associated Newspapers,v. ; 40 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Yarra | Australia--Victoria--Northcote,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9912410813607636
9912410813607636,"Melbourne leader (Northcote, Vic. : Yarra ed.) | Melbourne leader.",2005-2016,Northcote Vic. : Leader Associated Newspapers,v. ; 40 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Yarra | Australia--Victoria--Northcote,Yarra,,,,,,,a9912410813607636
9912410813607636,"Melbourne leader (Northcote, Vic. : Yarra ed.) | Melbourne leader.",2005-2016,Northcote Vic. : Leader Associated Newspapers,v. ; 40 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Yarra | Australia--Victoria--Northcote,Northcote,102381.0,LOCB,144.9993878,-37.7722595,,,a9912410813607636
9912365493607636,Melbourne city.,1990-199u,South Melbourne Vic. : J. Pacholli,v. ; 41 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Richmond | Australia--Victoria--South Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9912365493607636
9912365493607636,Melbourne city.,1990-199u,South Melbourne Vic. : J. Pacholli,v. ; 41 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Richmond | Australia--Victoria--South Melbourne,Richmond,102617.0,LOCB,145.0028642,-37.8220505,,,a9912365493607636
9912365493607636,Melbourne city.,1990-199u,South Melbourne Vic. : J. Pacholli,v. ; 41 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Richmond | Australia--Victoria--South Melbourne,South Melbourne,102781.0,LOCB,144.9560611,-37.8340449,,,a9912365493607636
9912221253607636,"Star, Springvale, Noble Park.",2005-2007,Pakenham Vic. : South East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Springvale | Australia--Victoria--Noble Park | Australia--Victoria--Pakenham,Springvale,102802.0,LOCB,145.16192,-37.9441295,,,a9912221253607636
9912221253607636,"Star, Springvale, Noble Park.",2005-2007,Pakenham Vic. : South East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Springvale | Australia--Victoria--Noble Park | Australia--Victoria--Pakenham,Noble Park,102360.0,LOCB,145.1777858,-37.9659754,,,a9912221253607636
9912221253607636,"Star, Springvale, Noble Park.",2005-2007,Pakenham Vic. : South East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Springvale | Australia--Victoria--Noble Park | Australia--Victoria--Pakenham,Pakenham,102444.0,LOCB,145.487804,-38.0710454,,,a9912221253607636
9912211753607636,"Wimmera messengers (Nhill, Vic. : Hindmarsh ed.) | Wimmera messengers.",2005-2010,Nhill Vic. : Hindmarsh & West Wimmera Messenger Group of Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Nhill | Australia--Victoria--Wimmera | Australia--Victoria--Hindmarsh,Nhill,102345.0,LOCB,141.5812853,-36.306354,,,a9912211753607636
9912211753607636,"Wimmera messengers (Nhill, Vic. : Hindmarsh ed.) | Wimmera messengers.",2005-2010,Nhill Vic. : Hindmarsh & West Wimmera Messenger Group of Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Nhill | Australia--Victoria--Wimmera | Australia--Victoria--Hindmarsh,Wimmera,,,,,,,a9912211753607636
9912211753607636,"Wimmera messengers (Nhill, Vic. : Hindmarsh ed.) | Wimmera messengers.",2005-2010,Nhill Vic. : Hindmarsh & West Wimmera Messenger Group of Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Nhill | Australia--Victoria--Wimmera | Australia--Victoria--Hindmarsh,Hindmarsh,11775.0,PRSH,142.0304233,-36.04124,,,a9912211753607636
9912211733607636,"Wimmera messengers (Nhill, Vic. : West Wimmera ed.) | Wimmera messengers.",2005-2005,Nhill Vic. : Hindmarsh & West Wimmera Messenger Group of Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--West Wimmera | Australia--Victoria--Kaniva | Australia--Victoria--Nhill,West Wimmera Shire,29096.0,LGA,141.2754234,-36.6520699,,,a9912211733607636
9912211733607636,"Wimmera messengers (Nhill, Vic. : West Wimmera ed.) | Wimmera messengers.",2005-2005,Nhill Vic. : Hindmarsh & West Wimmera Messenger Group of Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--West Wimmera | Australia--Victoria--Kaniva | Australia--Victoria--Nhill,Kaniva,101604.0,LOCB,141.2585929,-36.3793467,,,a9912211733607636
9912211733607636,"Wimmera messengers (Nhill, Vic. : West Wimmera ed.) | Wimmera messengers.",2005-2005,Nhill Vic. : Hindmarsh & West Wimmera Messenger Group of Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--West Wimmera | Australia--Victoria--Kaniva | Australia--Victoria--Nhill,Nhill,102345.0,LOCB,141.5812853,-36.306354,,,a9912211733607636
9912104133607636,Pahana.,2003-,"Dandenong, Vic. : Pahana.",v. : ill. (some col.) ; 37 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Dandenong | Australia--Victoria--Mount Waverley,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9912104133607636
9912104133607636,Pahana.,2003-,"Dandenong, Vic. : Pahana.",v. : ill. (some col.) ; 37 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Dandenong | Australia--Victoria--Mount Waverley,Dandenong,100920.0,LOCB,145.2138952,-37.985583,,,a9912104133607636
9912104133607636,Pahana.,2003-,"Dandenong, Vic. : Pahana.",v. : ill. (some col.) ; 37 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Dandenong | Australia--Victoria--Mount Waverley,Mount Waverley,102205.0,LOCB,145.1284564,-37.8783711,,,a9912104133607636
9912041213607636,Bright observer.,2005-2013,Wangaratta Vic. : North East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers | Newpspapers,Australia--Victoria--Alpine | Australia--Victoria--Bright | Australia--Victoria--Wangaratta,Alpine Shire,270.0,LGA,147.0909779,-36.7920703,,,a9912041213607636
9912041213607636,Bright observer.,2005-2013,Wangaratta Vic. : North East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers | Newpspapers,Australia--Victoria--Alpine | Australia--Victoria--Bright | Australia--Victoria--Wangaratta,Bright,100495.0,LOCB,147.0318952,-36.7025925,,,a9912041213607636
9912041213607636,Bright observer.,2005-2013,Wangaratta Vic. : North East Newspapers Pty. Ltd.,v. ; 41 cm.,Newspapers | Newpspapers,Australia--Victoria--Alpine | Australia--Victoria--Bright | Australia--Victoria--Wangaratta,Wangaratta,103214.0,LOCB,146.318538,-36.3653494,,,a9912041213607636
9911927943607636,"Hume weekly (Airport West, Vic.) | Hume weekly.",2004-2013,Airport West Vic. : Fairfax Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Hume | Australia--Victoria--Airport West | Australia--Victoria--Broadmeadows,Hume City,12154.0,LGA,144.82626,-37.6015146,,,a9911927943607636
9911927943607636,"Hume weekly (Airport West, Vic.) | Hume weekly.",2004-2013,Airport West Vic. : Fairfax Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Hume | Australia--Victoria--Airport West | Australia--Victoria--Broadmeadows,Airport West,100130.0,LOCB,144.884194,-37.7232027,,,a9911927943607636
9911927943607636,"Hume weekly (Airport West, Vic.) | Hume weekly.",2004-2013,Airport West Vic. : Fairfax Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Hume | Australia--Victoria--Airport West | Australia--Victoria--Broadmeadows,Broadmeadows,100508.0,LOCB,144.9284101,-37.6818356,,,a9911927943607636
9911848993607636,Bridgewater news.,2003-2005,"Fitzroy, Vic. : Brotherhood of St Laurence",v. ; 41 cm.,Newspapers,Australia--Victoria--Craigieburn | Australia--Victoria--Roxburgh Park | Australia--Victoria--Fitzroy,Craigieburn,100864.0,LOCB,144.9225503,-37.5813601,,,a9911848993607636
9911848993607636,Bridgewater news.,2003-2005,"Fitzroy, Vic. : Brotherhood of St Laurence",v. ; 41 cm.,Newspapers,Australia--Victoria--Craigieburn | Australia--Victoria--Roxburgh Park | Australia--Victoria--Fitzroy,Roxburgh Park,102662.0,LOCB,144.925449,-37.6257217,,,a9911848993607636
9911848993607636,Bridgewater news.,2003-2005,"Fitzroy, Vic. : Brotherhood of St Laurence",v. ; 41 cm.,Newspapers,Australia--Victoria--Craigieburn | Australia--Victoria--Roxburgh Park | Australia--Victoria--Fitzroy,Fitzroy,101172.0,LOCB,144.9791715,-37.8009041,,,a9911848993607636
9911810513607636,Toorak metropolitan news.,200u-2005,St. Kilda Vic. : Toorak Metropolitan News?,v. ; 40-41 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Toorak | Australia--Victoria--St. Kilda,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9911810513607636
9911810513607636,Toorak metropolitan news.,200u-2005,St. Kilda Vic. : Toorak Metropolitan News?,v. ; 40-41 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Toorak | Australia--Victoria--St. Kilda,Toorak,103061.0,LOCB,145.0179418,-37.8410471,,,a9911810513607636
9911810513607636,Toorak metropolitan news.,200u-2005,St. Kilda Vic. : Toorak Metropolitan News?,v. ; 40-41 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Toorak | Australia--Victoria--St. Kilda,St Kilda,102815.0,LOCB,144.9819636,-37.8642271,,,a9911810513607636
9911701053607636,"The mail, Mornington and Southern Peninsula.",2004-2010,Hastings Vic. : Independent News Group,v. ; 41 cm.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Mornington Peninsula | Australia--Victoria--Hastings,Mornington,102145.0,LOCB,145.0622591,-38.2277794,,,a9911701053607636
9911701053607636,"The mail, Mornington and Southern Peninsula.",2004-2010,Hastings Vic. : Independent News Group,v. ; 41 cm.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Mornington Peninsula | Australia--Victoria--Hastings,Mornington Peninsula Shire,17734.0,LGA,145.0380615,-38.3619312,,,a9911701053607636
9911701053607636,"The mail, Mornington and Southern Peninsula.",2004-2010,Hastings Vic. : Independent News Group,v. ; 41 cm.,Newspapers,Australia--Victoria--Mornington | Australia--Victoria--Mornington Peninsula | Australia--Victoria--Hastings,Hastings,101429.0,LOCB,145.187154,-38.2980043,,,a9911701053607636
9911628633607636,Golden Plains echo.,2004-2004,Redan Vic. : Golden Plains Echo,v. ; 41 cm.,Newspapers,Australia--Victoria--Golden Plains | Australia--Victoria--Redan | Australia--Victoria--Bannockburn,Golden Plains Shire,10337.0,LGA,143.8515339,-37.9292924,,,a9911628633607636
9911628633607636,Golden Plains echo.,2004-2004,Redan Vic. : Golden Plains Echo,v. ; 41 cm.,Newspapers,Australia--Victoria--Golden Plains | Australia--Victoria--Redan | Australia--Victoria--Bannockburn,Redan,102593.0,LOCB,143.8385487,-37.5767976,,,a9911628633607636
9911628633607636,Golden Plains echo.,2004-2004,Redan Vic. : Golden Plains Echo,v. ; 41 cm.,Newspapers,Australia--Victoria--Golden Plains | Australia--Victoria--Redan | Australia--Victoria--Bannockburn,Bannockburn,100265.0,LOCB,144.1572986,-38.04903,,,a9911628633607636
9911444693607636,"Advertiser (Eltham, Vic. : Combined editions) | Advertiser.",2003-,"Eltham, Vic. : Local Media Pty. Ltd.",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Murrindindi | Australia--Victoria--Whittlesea | Australia--Victoria--Eltham,Murrindindi,102242.0,LOCB,145.5778182,-37.3903678,,,a9911444693607636
9911444693607636,"Advertiser (Eltham, Vic. : Combined editions) | Advertiser.",2003-,"Eltham, Vic. : Local Media Pty. Ltd.",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Murrindindi | Australia--Victoria--Whittlesea | Australia--Victoria--Eltham,Whittlesea,103320.0,LOCB,145.1312627,-37.4615232,,,a9911444693607636
9911444693607636,"Advertiser (Eltham, Vic. : Combined editions) | Advertiser.",2003-,"Eltham, Vic. : Local Media Pty. Ltd.",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria--Murrindindi | Australia--Victoria--Whittlesea | Australia--Victoria--Eltham,Eltham,101103.0,LOCB,145.1585393,-37.7152351,,,a9911444693607636
9911373063607636,"Current (Morwell, Vic.) | The current : a quarterly paper for & by the people of Bass Coast.",2003-200u,S.l. : 'Creatively Connecting Communities',v. ; 41 cm.,Newspapers,Australia--Victoria--Bass Coast | Australia--Victoria--Wonthaggi | Australia--Victoria--Morwell,Bass Coast Shire,1481.0,LGA,145.5833333,-38.5166667,,,a9911373063607636
9911373063607636,"Current (Morwell, Vic.) | The current : a quarterly paper for & by the people of Bass Coast.",2003-200u,S.l. : 'Creatively Connecting Communities',v. ; 41 cm.,Newspapers,Australia--Victoria--Bass Coast | Australia--Victoria--Wonthaggi | Australia--Victoria--Morwell,Wonthaggi,103381.0,LOCB,145.5935833,-38.6189037,,,a9911373063607636
9911373063607636,"Current (Morwell, Vic.) | The current : a quarterly paper for & by the people of Bass Coast.",2003-200u,S.l. : 'Creatively Connecting Communities',v. ; 41 cm.,Newspapers,Australia--Victoria--Bass Coast | Australia--Victoria--Wonthaggi | Australia--Victoria--Morwell,Morwell,102152.0,LOCB,146.4200335,-38.2317203,,,a9911373063607636
9911335653607636,Moorabbin Kingston leader.,2003-2017,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Kingston | Australia--Victoria--Cheltenham,Moorabbin,102127.0,LOCB,145.0569732,-37.941421,,,a9911335653607636
9911335653607636,Moorabbin Kingston leader.,2003-2017,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Kingston | Australia--Victoria--Cheltenham,Kingston,101682.0,LOCB,143.9589755,-37.37988,,,a9911335653607636
9911335653607636,Moorabbin Kingston leader.,2003-2017,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Kingston | Australia--Victoria--Cheltenham,Cheltenham,100728.0,LOCB,145.0693543,-37.9634085,,,a9911335653607636
9911126273607636,Pakenham leader.,2003-2005,Cranbourne Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Pakenham | Australia--Victoria--Cranbourne | Australia--Victoria--Berwick,Pakenham,102444.0,LOCB,145.487804,-38.0710454,,,a9911126273607636
9911126273607636,Pakenham leader.,2003-2005,Cranbourne Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Pakenham | Australia--Victoria--Cranbourne | Australia--Victoria--Berwick,Cranbourne,100865.0,LOCB,145.2791936,-38.1066298,,,a9911126273607636
9911126273607636,Pakenham leader.,2003-2005,Cranbourne Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Pakenham | Australia--Victoria--Cranbourne | Australia--Victoria--Berwick,Berwick,100365.0,LOCB,145.3486485,-38.0420842,,,a9911126273607636
9911053803607636,Whitehorse weekender.,2002-2005,Wantirna Vic. : Fairfax Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Whitehorse | Australia--Victoria--Wantirna | Australia--Victoria--Box Hill,Whitehorse City,29307.0,LGA,145.1545892,-37.832348,,,a9911053803607636
9911053803607636,Whitehorse weekender.,2002-2005,Wantirna Vic. : Fairfax Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Whitehorse | Australia--Victoria--Wantirna | Australia--Victoria--Box Hill,Wantirna,103219.0,LOCB,145.2244946,-37.8534091,,,a9911053803607636
9911053803607636,Whitehorse weekender.,2002-2005,Wantirna Vic. : Fairfax Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Whitehorse | Australia--Victoria--Wantirna | Australia--Victoria--Box Hill,Box Hill,100468.0,LOCB,145.126183,-37.8214873,,,a9911053803607636
9910948423607636,Berwick Pakenham leader.,2002-2003,Cranbourne Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Berwick | Australia--Victoria--Pakenham | Australia--Victoria--Cranbourne,Berwick,100365.0,LOCB,145.3486485,-38.0420842,,,a9910948423607636
9910948423607636,Berwick Pakenham leader.,2002-2003,Cranbourne Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Berwick | Australia--Victoria--Pakenham | Australia--Victoria--Cranbourne,Pakenham,102444.0,LOCB,145.487804,-38.0710454,,,a9910948423607636
9910948423607636,Berwick Pakenham leader.,2002-2003,Cranbourne Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Berwick | Australia--Victoria--Pakenham | Australia--Victoria--Cranbourne,Cranbourne,100865.0,LOCB,145.2791936,-38.1066298,,,a9910948423607636
9910878493607636,Free press leader.,2002-2016,"Blackburn, Vic.? : Leader Community Newspapers",v. ; 41 cm.,Newspapers,Australia--Victoria--Belgrave | Australia--Victoria--Lilydale | Australia--Victoria--Blackburn,Belgrave,100327.0,LOCB,145.3558034,-37.912054,,,a9910878493607636
9910878493607636,Free press leader.,2002-2016,"Blackburn, Vic.? : Leader Community Newspapers",v. ; 41 cm.,Newspapers,Australia--Victoria--Belgrave | Australia--Victoria--Lilydale | Australia--Victoria--Blackburn,Lilydale,101843.0,LOCB,145.3619186,-37.7549528,,,a9910878493607636
9910878493607636,Free press leader.,2002-2016,"Blackburn, Vic.? : Leader Community Newspapers",v. ; 41 cm.,Newspapers,Australia--Victoria--Belgrave | Australia--Victoria--Lilydale | Australia--Victoria--Blackburn,Blackburn,100400.0,LOCB,145.1520365,-37.8215344,,,a9910878493607636
9910768923607636,Mentone & Moorabbin chronicle.,18uu-189u,William Baldwin,v. : 45-69cm.,Newspapers,Australia--Victoria--Mentone | Australia--Victoria--Moorabbin | Australia--Victoria--Frankston,Mentone,102009.0,LOCB,145.0675831,-37.9805995,,,a9910768923607636
9910768923607636,Mentone & Moorabbin chronicle.,18uu-189u,William Baldwin,v. : 45-69cm.,Newspapers,Australia--Victoria--Mentone | Australia--Victoria--Moorabbin | Australia--Victoria--Frankston,Moorabbin,102127.0,LOCB,145.0569732,-37.941421,,,a9910768923607636
9910768923607636,Mentone & Moorabbin chronicle.,18uu-189u,William Baldwin,v. : 45-69cm.,Newspapers,Australia--Victoria--Mentone | Australia--Victoria--Moorabbin | Australia--Victoria--Frankston,Frankston,101201.0,LOCB,145.1414278,-38.150865,,,a9910768923607636
9910600163607636,"Indian times (Thornbury, Vic.) | Indian times.",2001-2015,"Thornbury, Vic. : Indian Times",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria | Australia--Victoria--Thornbury | Australia--Victoria--Elsternwick,Victoria,,,,,,,a9910600163607636
9910600163607636,"Indian times (Thornbury, Vic.) | Indian times.",2001-2015,"Thornbury, Vic. : Indian Times",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria | Australia--Victoria--Thornbury | Australia--Victoria--Elsternwick,Thornbury,103009.0,LOCB,145.0057292,-37.7584374,,,a9910600163607636
9910600163607636,"Indian times (Thornbury, Vic.) | Indian times.",2001-2015,"Thornbury, Vic. : Indian Times",v. : ill. ; 41 cm.,Newspapers,Australia--Victoria | Australia--Victoria--Thornbury | Australia--Victoria--Elsternwick,Elsternwick,101101.0,LOCB,145.0065335,-37.8867877,,,a9910600163607636
9910536593607636,"Frankston independent (Hastings, Vic. : 2001) | Frankston independent.",2001-2010,Hastings Vic. : Independent News Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Frankston | Australia--Victoria--Hastings | Australia--Victoria--Mornington,Frankston,101201.0,LOCB,145.1414278,-38.150865,,,a9910536593607636
9910536593607636,"Frankston independent (Hastings, Vic. : 2001) | Frankston independent.",2001-2010,Hastings Vic. : Independent News Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Frankston | Australia--Victoria--Hastings | Australia--Victoria--Mornington,Hastings,101429.0,LOCB,145.187154,-38.2980043,,,a9910536593607636
9910536593607636,"Frankston independent (Hastings, Vic. : 2001) | Frankston independent.",2001-2010,Hastings Vic. : Independent News Pty. Ltd.,v. ; 41 cm.,Newspapers,Australia--Victoria--Frankston | Australia--Victoria--Hastings | Australia--Victoria--Mornington,Mornington,102145.0,LOCB,145.0622591,-38.2277794,,,a9910536593607636
9910535723607636,Whitehorse advertiser.,2001-,"Dandenong, Vic.? : Fairfax Community Newspapers",v. ; 41 cm.,Newspapers,Australia--Victoria--Whitehorse | Australia--Victoria--Dandenong | Australia--Victoria--Box Hill,Whitehorse City,29307.0,LGA,145.1545892,-37.832348,,,a9910535723607636
9910535723607636,Whitehorse advertiser.,2001-,"Dandenong, Vic.? : Fairfax Community Newspapers",v. ; 41 cm.,Newspapers,Australia--Victoria--Whitehorse | Australia--Victoria--Dandenong | Australia--Victoria--Box Hill,Dandenong,100920.0,LOCB,145.2138952,-37.985583,,,a9910535723607636
9910535723607636,Whitehorse advertiser.,2001-,"Dandenong, Vic.? : Fairfax Community Newspapers",v. ; 41 cm.,Newspapers,Australia--Victoria--Whitehorse | Australia--Victoria--Dandenong | Australia--Victoria--Box Hill,Box Hill,100468.0,LOCB,145.126183,-37.8214873,,,a9910535723607636
9910438243607636,Waverley leader.,2001-2015,Blackburn Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Blackburn | Australia--Victoria--Waverley | Australia--Victoria--Monash,Blackburn,100400.0,LOCB,145.1520365,-37.8215344,,,a9910438243607636
9910438243607636,Waverley leader.,2001-2015,Blackburn Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Blackburn | Australia--Victoria--Waverley | Australia--Victoria--Monash,Mount Waverley,102205.0,LOCB,145.1284564,-37.8783711,,,a9910438243607636
9910438243607636,Waverley leader.,2001-2015,Blackburn Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Blackburn | Australia--Victoria--Waverley | Australia--Victoria--Monash,Monash City,17358.0,LGA,145.147367,-37.8951258,,,a9910438243607636
9910437933607636,Coburg Moreland leader.,2001-2003,Northcote Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Coburg | Australia--Victoria--Moreland | Australia--Victoria--Northcote,Coburg,100791.0,LOCB,144.964502,-37.7438163,,,a9910437933607636
9910437933607636,Coburg Moreland leader.,2001-2003,Northcote Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Coburg | Australia--Victoria--Moreland | Australia--Victoria--Northcote,Moreland,17681.0,NBHD,144.9579226,-37.7515146,,,a9910437933607636
9910437933607636,Coburg Moreland leader.,2001-2003,Northcote Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Coburg | Australia--Victoria--Moreland | Australia--Victoria--Northcote,Northcote,102381.0,LOCB,144.9993878,-37.7722595,,,a9910437933607636
9910437893607636,Brunswick Moreland leader.,2001-2003,Northcote Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Brunswick | Australia--Victoria--Moreland | Australia--Victoria--Northcote,Brunswick,100526.0,LOCB,144.9628608,-37.7666787,,,a9910437893607636
9910437893607636,Brunswick Moreland leader.,2001-2003,Northcote Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Brunswick | Australia--Victoria--Moreland | Australia--Victoria--Northcote,Moreland,17681.0,NBHD,144.9579226,-37.7515146,,,a9910437893607636
9910437893607636,Brunswick Moreland leader.,2001-2003,Northcote Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Brunswick | Australia--Victoria--Moreland | Australia--Victoria--Northcote,Northcote,102381.0,LOCB,144.9993878,-37.7722595,,,a9910437893607636
9910437183607636,"Express (Albert Park, Vic.) | Express : let's make public transport serve the people.",1973-1974,"Collingwood, Vic. ; Albert Park, Vic. : Public Transport Group",v. : ill. ; 35 cm.,Periodicals | Newspapers,Australia--Victoria--Collingwood | Australia--Victoria--Albert Park | Australia--Victoria--Melbourne,Collingwood,100812.0,LOCB,144.98816,-37.8018633,,,a9910437183607636
9910437183607636,"Express (Albert Park, Vic.) | Express : let's make public transport serve the people.",1973-1974,"Collingwood, Vic. ; Albert Park, Vic. : Public Transport Group",v. : ill. ; 35 cm.,Periodicals | Newspapers,Australia--Victoria--Collingwood | Australia--Victoria--Albert Park | Australia--Victoria--Melbourne,Albert Park,100133.0,LOCB,144.954139,-37.8430683,,,a9910437183607636
9910437183607636,"Express (Albert Park, Vic.) | Express : let's make public transport serve the people.",1973-1974,"Collingwood, Vic. ; Albert Park, Vic. : Public Transport Group",v. : ill. ; 35 cm.,Periodicals | Newspapers,Australia--Victoria--Collingwood | Australia--Victoria--Albert Park | Australia--Victoria--Melbourne,Melbourne,102000.0,LOCB,144.9739942,-37.8242884,,,a9910437183607636
9910435443607636,Mordialloc Chelsea leader.,2001-2020,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Chelsea | Australia--Victoria--Mordialloc,Cheltenham,100728.0,LOCB,145.0693543,-37.9634085,,,a9910435443607636
9910435443607636,Mordialloc Chelsea leader.,2001-2020,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Chelsea | Australia--Victoria--Mordialloc,Chelsea,100725.0,LOCB,145.121623,-38.049635,,,a9910435443607636
9910435443607636,Mordialloc Chelsea leader.,2001-2020,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Cheltenham | Australia--Victoria--Chelsea | Australia--Victoria--Mordialloc,Mordialloc,102142.0,LOCB,145.09643,-38.0014275,,,a9910435443607636
9910435333607636,Moorabbin Glen Eira leader.,2001-2017,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Glen Eira | Australia--Victoria--Cheltenham,Moorabbin,102127.0,LOCB,145.0569732,-37.941421,,,a9910435333607636
9910435333607636,Moorabbin Glen Eira leader.,2001-2017,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Glen Eira | Australia--Victoria--Cheltenham,Glen Eira City,10059.0,LGA,145.044867,-37.7315146,,,a9910435333607636
9910435333607636,Moorabbin Glen Eira leader.,2001-2017,Cheltenham Vic. : Leader Community Newspapers,v. ; 31-41 cm.,Newspapers,Australia--Victoria--Moorabbin | Australia--Victoria--Glen Eira | Australia--Victoria--Cheltenham,Cheltenham,100728.0,LOCB,145.0693543,-37.9634085,,,a9910435333607636
9910431193607636,Moorabool leader.,2001-,Melton Vic. : Leader Community Newspapers,v. ; 41 cm.,Newspapers,Australia--Victoria--Moorabool | Australia--Victoria--Bacchus Marsh | Australia--Victoria--Melton,Moorabool,102129.0,LOCB,144.2771786,-38.0421963,,,a9910431193607636
